"Código","Unidade Territorial","UF","Referência","total de pessoas elegíveis ao recebimento do auxílio emergencial","Soma do total a ser repassado pelo Auxílio emergencial e pela extensão do auxílio (todos os públicos)","Pessoas elegíveis do público Cadastro Único (sem bolsa)","Valor total a ser repassado para público Cadastro Único (sem bolsa)","Pessoas elegíveis do público Aplicativo Caixa","Valor total a ser repassado para público Aplicativo Caixa","Pessoas elegíveis por meio Judicial","Valor total a ser repassado para público Judicial","Valor total a ser repassado para público Bolsa Família"
"312705","FRONTEIRA DOS VALES","MG","2020","1885","7815345","256","1099200.0","344","1407300.0","0","0","5308845"
"312707","FRUTA DE LEITE","MG","2020","1693","6738351","379","1441200.0","315","1269600.0","0","0","4027551"
"312710","FRUTAL","MG","2020","17657","77438345","2755","12119400.0","12915","54261600.0","6","21000.0","11036345"
"312720","FUNILÂNDIA","MG","2020","1697","7103631","387","1534500.0","660","2615100.0","0","0","2954031"
"312730","GALILÉIA","MG","2020","2504","11038275","549","2345100.0","1074","4279500.0","0","0","4413675"
"312733","GAMELEIRAS","MG","2020","1870","7254659","455","1731000.0","355","1409400.0","0","0","4114259"
"312735","GLAUCILÂNDIA","MG","2020","1175","4705059","272","1033800.0","411","1591200.0","1","3000.0","2077059"
"312737","GOIABEIRA","MG","2020","1396","5776207","284","1163100.0","659","2607600.0","0","0","2005507"
"312738","GOIANÁ","MG","2020","1318","5598574","276","1125900.0","707","2954700.0","1","3000.0","1514974"
"312740","GONÇALVES","MG","2020","1552","6517205","251","1038600.0","1167","4864200.0","0","0","614405"
"312750","GONZAGA","MG","2020","2707","10750478","945","3526200.0","797","3069300.0","0","0","4154978"
"312760","GOUVEIA","MG","2020","3582","15010987","1015","4124100.0","1676","6768600.0","8","23400.0","4094887"
"312770","GOVERNADOR VALADARES","MG","2020","98369","416914118","22294","92451300.0","60732","245151900.0","35","115800.0","79195118"
"312780","GRÃO MOGOL","MG","2020","4659","19583363","772","3029700.0","1805","7137900.0","1","3000.0","9412763"
"312790","GRUPIARA","MG","2020","364","1409648","112","437700.0","186","726300.0","0","0","245648"
"312800","GUANHÃES","MG","2020","11185","47522745","2341","9508200.0","6201","25158300.0","7","24000.0","12832245"
"312810","GUAPÉ","MG","2020","4416","18602335","741","3001500.0","2977","12253500.0","0","0","3347335"
"312820","GUARACIABA","MG","2020","3176","13086935","506","2033100.0","1136","4543200.0","0","0","6510635"
"312825","GUARACIAMA","MG","2020","1812","8337583","258","1097700.0","483","1934100.0","1","3000.0","5302783"
"312830","GUARANÉSIA","MG","2020","5096","20367755","1444","5579700.0","2799","11028900.0","0","0","3759155"
"312840","GUARANI","MG","2020","2479","10691117","551","2302500.0","1268","5066400.0","2","9000.0","3313217"
"312850","GUARARÁ","MG","2020","1214","5069845","308","1218900.0","499","1997400.0","0","0","1853545"
"312860","GUARDA-MOR","MG","2020","2102","9157521","667","2767500.0","1018","4319100.0","0","0","2070921"
"312870","GUAXUPÉ","MG","2020","13349","55456390","3166","13312500.0","8356","33299400.0","7","24000.0","8820490"
"312880","GUIDOVAL","MG","2020","2330","9971332","610","2574300.0","1036","4121100.0","1","3000.0","3272932"
"312890","GUIMARÂNIA","MG","2020","2878","12556674","1062","4550400.0","1047","4183500.0","1","3000.0","3819774"
"312900","GUIRICEMA","MG","2020","2426","10174779","403","1615800.0","1243","4883100.0","1","3000.0","3672879"
"312910","GURINHATÃ","MG","2020","1586","7090011","627","2621100.0","507","2060400.0","1","6000.0","2402511"
"312920","HELIODORA","MG","2020","2101","8448436","569","2238600.0","1046","4154400.0","2","9000.0","2046436"
"312930","IAPU","MG","2020","3819","16619933","935","3812400.0","1510","6011100.0","1","3000.0","6793433"
"312940","IBERTIOGA","MG","2020","1761","7530236","416","1717800.0","753","3072900.0","0","0","2739536"
"312950","IBIÁ","MG","2020","6563","28938029","1380","5960400.0","3925","16107000.0","2","6000.0","6864629"
"312960","IBIAÍ","MG","2020","2951","13057201","399","1627200.0","969","3885000.0","8","27000.0","7518001"
"312965","IBIRACATU","MG","2020","2430","10135468","470","1899900.0","499","1976100.0","0","0","6259468"
"312970","IBIRACI","MG","2020","3304","14233046","586","2542200.0","2044","8354400.0","1","1200.0","3335246"
"312980","IBIRITÉ","MG","2020","55560","239055900","8986","38587500.0","33724","136519800.0","27","103200.0","63845400"
"312990","IBITIÚRA DE MINAS","MG","2020","1314","5395361","200","798900.0","849","3452400.0","0","0","1144061"
"313000","IBITURUNA","MG","2020","876","3541690","215","809700.0","343","1376700.0","0","0","1355290"
"313005","ICARAÍ DE MINAS","MG","2020","3963","16266051","780","3065100.0","855","3454800.0","1","3000.0","9743151"
"313010","IGARAPÉ","MG","2020","14765","64465761","1660","7106400.0","9773","40190700.0","2","9000.0","17159661"
"313020","IGARATINGA","MG","2020","3101","12901426","628","2605800.0","2155","8822100.0","0","0","1473526"
"313030","IGUATAMA","MG","2020","1983","8498060","331","1383300.0","1140","4489800.0","0","0","2624960"
"313040","IJACI","MG","2020","1978","8214923","347","1392900.0","1138","4600800.0","1","3000.0","2218223"
"313050","ILICÍNEA","MG","2020","4303","17991107","918","3827700.0","2592","10476900.0","0","0","3686507"
"313055","IMBÉ DE MINAS","MG","2020","3119","12903382","409","1710900.0","666","2662500.0","0","0","8529982"
"313060","INCONFIDENTES","MG","2020","2750","11385948","592","2369100.0","1713","7037400.0","1","3000.0","1976448"
"313065","INDAIABIRA","MG","2020","2651","10537442","414","1585800.0","522","2063400.0","1","3000.0","6885242"
"313070","INDIANÓPOLIS","MG","2020","1696","7171032","331","1334400.0","799","3234900.0","0","0","2601732"
"313080","INGAÍ","MG","2020","812","3333394","210","867600.0","434","1700700.0","0","0","765094"
"313090","INHAPIM","MG","2020","9263","38367495","1574","6191700.0","3312","13116000.0","3","9000.0","19050795"
"313100","INHAÚMA","MG","2020","2339","9960024","539","2226600.0","924","3654000.0","0","0","4079424"
"313110","INIMUTABA","MG","2020","2254","9339973","561","2226900.0","872","3422100.0","1","3000.0","3687973"
"313115","IPABA","MG","2020","5898","24100928","1109","4409100.0","3154","12618600.0","2","6000.0","7067228"
"313120","IPANEMA","MG","2020","7396","32498657","1094","4514700.0","3902","16046700.0","1","3000.0","11934257"
"313130","IPATINGA","MG","2020","70570","295155612","12874","53126100.0","41875","167199300.0","47","150000.0","74680212"
"313140","IPIAÇU","MG","2020","1212","5312847","168","726900.0","793","3278700.0","0","0","1307247"
"313150","IPUIÚNA","MG","2020","3644","15206645","845","3454800.0","2064","8418600.0","0","0","3333245"
"313160","IRAÍ DE MINAS","MG","2020","2275","9560810","409","1789500.0","1310","5083500.0","1","3000.0","2684810"
"313170","ITABIRA","MG","2020","29294","122676540","5773","24197400.0","18359","73751400.0","14","51000.0","24676740"
"313180","ITABIRINHA","MG","2020","4377","18300923","875","3621600.0","2184","8736300.0","2","6000.0","5937023"
"313190","ITABIRITO","MG","2020","12208","51664224","2016","8668800.0","8616","35250900.0","4","18000.0","7726524"
"313200","ITACAMBIRA","MG","2020","1648","6488486","193","751200.0","381","1457400.0","1","3000.0","4276886"
"313210","ITACARAMBI","MG","2020","6198","27086262","1382","5497800.0","2048","8037300.0","0","0","13551162"
"313220","ITAGUARA","MG","2020","3862","15993716","824","3347700.0","2354","9491400.0","0","0","3154616"
"313230","ITAIPÉ","MG","2020","4862","20071037","632","2718300.0","1359","5418600.0","1","3000.0","11931137"
"313240","ITAJUBÁ","MG","2020","27614","115626386","4997","20920800.0","18816","76713000.0","20","71400.0","17921186"
"313250","ITAMARANDIBA","MG","2020","11453","49644450","2754","11361000.0","4714","19170000.0","4","12000.0","19101450"
"313260","ITAMARATI DE MINAS","MG","2020","1267","5237725","288","1144800.0","676","2716500.0","0","0","1376425"
"313270","ITAMBACURI","MG","2020","8710","38035948","1541","6316800.0","2905","11591400.0","6","18000.0","20109748"
"313280","ITAMBÉ DO MATO DENTRO","MG","2020","745","2986148","218","875100.0","284","1155900.0","1","3000.0","952148"
"313290","ITAMOGI","MG","2020","3302","13757105","412","1705800.0","2284","9388200.0","0","0","2663105"
"313300","ITAMONTE","MG","2020","4615","19753238","884","3704400.0","3127","13032900.0","2","6000.0","3009938"
"313310","ITANHANDU","MG","2020","4180","17762077","687","2876700.0","3077","12962400.0","5","18600.0","1904377"
"313320","ITANHOMI","MG","2020","4788","19911761","1054","4258800.0","2476","10107900.0","0","0","5545061"
"313330","ITAOBIM","MG","2020","7035","30415788","1228","4982100.0","2883","11994000.0","2","6000.0","13433688"
"313340","ITAPAGIPE","MG","2020","3173","13811838","345","1515300.0","2116","8822700.0","0","0","3473838"
"313350","ITAPECERICA","MG","2020","6154","25470187","1353","5580000.0","3781","15248100.0","0","0","4642087"
"313360","ITAPEVA","MG","2020","3362","14045674","529","2146200.0","2220","9070500.0","4","12000.0","2816974"
"313370","ITATIAIUÇU","MG","2020","3743","15627612","538","2256600.0","2326","9376500.0","0","0","3994512"
"313375","ITAÚ DE MINAS","MG","2020","4164","17316381","974","3993900.0","2722","11002800.0","1","3000.0","2316681"
"313380","ITAÚNA","MG","2020","22256","93791916","2312","10151400.0","17393","70000800.0","0","0","13639716"
"313390","ITAVERAVA","MG","2020","1835","7451616","281","1132500.0","790","3180900.0","1","3000.0","3135216"
"313400","ITINGA","MG","2020","5149","22439732","749","3049800.0","1334","5391900.0","1","3000.0","13995032"
"313410","ITUETA","MG","2020","2406","10008830","368","1500000.0","985","3947100.0","0","0","4561730"
"313420","ITUIUTABA","MG","2020","29330","128624922","7649","33452100.0","19037","81352800.0","34","123000.0","13697022"
"313430","ITUMIRIM","MG","2020","2172","8903397","473","1924200.0","1170","4707000.0","0","0","2272197"
"313440","ITURAMA","MG","2020","10728","49222837","1893","8913000.0","6628","27628500.0","3","9000.0","12672337"
"313450","ITUTINGA","MG","2020","1385","5593219","419","1647900.0","652","2644500.0","1","3000.0","1297819"
"313460","JABOTICATUBAS","MG","2020","6559","27879728","888","3784500.0","4309","17677200.0","3","9000.0","6409028"
"313470","JACINTO","MG","2020","4308","17427825","869","3494100.0","1202","4600200.0","8","27000.0","9306525"
"313480","JACUÍ","MG","2020","2324","9742640","613","2559600.0","1416","5861700.0","0","0","1321340"
"313490","JACUTINGA","MG","2020","7347","30477142","1318","5147400.0","5465","22433700.0","3","12000.0","2884042"
"313500","JAGUARAÇU","MG","2020","884","3553452","275","1103100.0","415","1613700.0","0","0","836652"
"313505","JAÍBA","MG","2020","13627","61074406","2348","10267800.0","3723","14691000.0","3","12000.0","36103606"
"313507","JAMPRUCA","MG","2020","2018","8087302","406","1607700.0","457","1823100.0","0","0","4656502"
"313510","JANAÚBA","MG","2020","23006","99176986","6106","24640200.0","9619","38864700.0","18","60000.0","35612086"
"313520","JANUÁRIA","MG","2020","23854","101692389","3790","15561900.0","8227","33561000.0","8","33000.0","52536489"
"313530","JAPARAÍBA","MG","2020","1175","4741805","280","1082400.0","664","2607600.0","0","0","1051805"
"313535","JAPONVAR","MG","2020","3703","15190758","831","3342600.0","735","2934300.0","0","0","8913858"
"313540","JECEABA","MG","2020","2070","8085202","471","1799400.0","1104","4180200.0","0","0","2105602"
"313545","JENIPAPO DE MINAS","MG","2020","2360","9722552","515","2070900.0","888","3733200.0","1","3000.0","3915452"
"313550","JEQUERI","MG","2020","4288","17914227","720","2904600.0","2083","8379900.0","1","3000.0","6626727"
"313560","JEQUITAÍ","MG","2020","2967","13555621","499","2104500.0","799","3152100.0","3","9000.0","8290021"
"313570","JEQUITIBÁ","MG","2020","2372","10077219","513","2120100.0","1254","5096100.0","1","3000.0","2858019"
"313580","JEQUITINHONHA","MG","2020","8185","34524132","2083","8368500.0","2213","9006300.0","4","12000.0","17137332"
"313590","JESUÂNIA","MG","2020","1863","7635780","393","1555800.0","789","3177300.0","0","0","2902680"
"313600","JOAÍMA","MG","2020","5493","23177470","704","2758200.0","1079","4390800.0","1","3000.0","16025470"
"313610","JOANÉSIA","MG","2020","1768","7278485","347","1380900.0","658","2615100.0","0","0","3282485"
"313620","JOÃO MONLEVADE","MG","2020","21373","91838622","2197","9725700.0","15977","65727300.0","14","45000.0","16340622"
"313630","JOÃO PINHEIRO","MG","2020","15171","66062875","2688","10904700.0","8270","32837100.0","6","18000.0","22303075"
"313640","JOAQUIM FELÍCIO","MG","2020","1267","5328833","405","1536900.0","400","1582800.0","0","0","2209133"
"313650","JORDÂNIA","MG","2020","3599","14826296","603","2442600.0","1472","6017400.0","0","0","6366296"
"313652","JOSÉ GONÇALVES DE MINAS","MG","2020","1559","6357485","261","1052400.0","551","2271300.0","1","3000.0","3030785"
"313655","JOSÉ RAYDAN","MG","2020","1729","7312778","217","890400.0","562","2248200.0","0","0","4174178"
"313657","JOSENÓPOLIS","MG","2020","1419","5632618","262","985800.0","191","787200.0","0","0","3859618"
"313660","NOVA UNIÃO","MG","2020","1833","7679213","343","1347900.0","834","3368700.0","4","15000.0","2947613"
"313665","JUATUBA","MG","2020","10612","45918019","2011","8918400.0","6125","24616500.0","3","12000.0","12371119"
"313670","JUIZ DE FORA","MG","2020","144330","618780787","19967","87077100.0","107328","440435400.0","204","709200.0","90559087"
"313680","JURAMENTO","MG","2020","1520","6338185","316","1218300.0","408","1600500.0","0","0","3519385"
"313690","JURUAIA","MG","2020","3386","13761710","480","1950600.0","2512","10155300.0","2","6000.0","1649810"
"313695","JUVENÍLIA","MG","2020","2508","10389818","594","2394300.0","478","1865100.0","0","0","6130418"
"313700","LADAINHA","MG","2020","5722","23598511","654","2591700.0","1954","8041500.0","0","0","12965311"
"313710","LAGAMAR","MG","2020","2114","8895059","368","1442100.0","960","3843300.0","0","0","3609659"
"313720","LAGOA DA PRATA","MG","2020","16147","68323447","2730","11606400.0","11092","45310500.0","0","0","11406547"
"313730","LAGOA DOS PATOS","MG","2020","1596","6849484","449","1807500.0","394","1559100.0","0","0","3482884"
"313740","LAGOA DOURADA","MG","2020","4201","17236738","1361","5475000.0","1999","8055300.0","0","0","3706438"
"313750","LAGOA FORMOSA","MG","2020","5804","24543802","898","3794700.0","3857","15427800.0","8","30000.0","5291302"
"313753","LAGOA GRANDE","MG","2020","3158","13805496","738","3066900.0","1462","5880000.0","1","3000.0","4855596"
"313760","LAGOA SANTA","MG","2020","18984","80886188","2173","9518100.0","14096","57790800.0","23","69000.0","13508288"
"313770","LAJINHA","MG","2020","8598","36547389","1126","4502100.0","3927","15865200.0","0","0","16180089"
"313780","LAMBARI","MG","2020","7390","30430632","2504","10137000.0","3335","13445100.0","3","9000.0","6839532"
"313790","LAMIM","MG","2020","1237","4964720","239","907200.0","576","2252400.0","0","0","1805120"
"313800","LARANJAL","MG","2020","2091","8864104","532","2160900.0","826","3320100.0","0","0","3383104"
"313810","LASSANCE","MG","2020","2407","10199236","401","1604100.0","867","3446700.0","0","0","5148436"
"313820","LAVRAS","MG","2020","31771","132157784","10119","41332500.0","17032","67162800.0","13","42000.0","23620484"
"313830","LEANDRO FERREIRA","MG","2020","1002","4393138","190","859500.0","665","2783700.0","0","0","749938"
"313835","LEME DO PRADO","MG","2020","1464","5813889","378","1446000.0","433","1700100.0","0","0","2667789"
"313840","LEOPOLDINA","MG","2020","14718","64635427","3706","15974700.0","8546","35485500.0","9","30000.0","13145227"
"313850","LIBERDADE","MG","2020","1810","7635263","373","1521900.0","849","3415500.0","1","3000.0","2694863"
"313860","LIMA DUARTE","MG","2020","5480","23680084","1182","5021100.0","2991","12410400.0","3","12000.0","6236584"
"313862","LIMEIRA DO OESTE","MG","2020","2227","9813586","512","2124000.0","1332","5847600.0","0","0","1841986"
"313865","LONTRA","MG","2020","3663","15045447","793","3273900.0","805","3179700.0","0","0","8591847"
"313867","LUISBURGO","MG","2020","2959","12064602","528","2165100.0","1172","4797600.0","1","3000.0","5098902"
"313868","LUISLÂNDIA","MG","2020","2698","10499219","445","1641600.0","541","2179800.0","0","0","6677819"
"313870","LUMINÁRIAS","MG","2020","1686","6992798","378","1481100.0","979","3898500.0","1","3000.0","1610198"
"313880","LUZ","MG","2020","5147","21819311","674","2836500.0","3739","15374100.0","0","0","3608711"
"313890","MACHACALIS","MG","2020","2900","12564275","473","1961700.0","937","3914400.0","0","0","6688175"
"313900","MACHADO","MG","2020","11234","46794164","2134","8852400.0","7369","29742000.0","8","27000.0","8172764"
"313910","MADRE DE DEUS DE MINAS","MG","2020","1551","6508064","392","1639500.0","896","3664500.0","0","0","1204064"
"313920","MALACACHETA","MG","2020","6900","29681046","1264","5297400.0","3144","13031100.0","6","16200.0","11336346"
"313925","MAMONAS","MG","2020","2498","10110792","570","2255700.0","585","2377200.0","1","3000.0","5474892"
"313930","MANGA","MG","2020","7318","30782872","1630","6514500.0","2035","8204400.0","1","3000.0","16060972"
"313940","MANHUAÇU","MG","2020","30022","126330823","5810","24080400.0","20858","87162300.0","21","72000.0","15016123"
"313950","MANHUMIRIM","MG","2020","8733","37265375","2098","8716200.0","3847","15402300.0","2","6000.0","13140875"
"313960","MANTENA","MG","2020","10013","41192610","2687","10693200.0","4859","19394400.0","1","6000.0","11099010"
